cluster_id,azimuth,elevation,range,frames_seen,frame_count,two_range_fraction,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size
322,0.5935,-1.7619,11.52,10,10,0.0,"{0: 17, 1: 24, 2: 20, 3: 18, 4: 16, 5: 21, 6: 19, 7: 19, 8: 24, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [24], 2: [20], 3: [18], 4: [16], 5: [21], 6: [19], 7: [19], 8: [24], 9: [19]}",11.52,"{0: [11.520188331604004], 1: [11.519759178161621], 2: [11.519769668579102], 3: [11.519745826721191], 4: [11.519699096679688], 5: [11.519759178161621], 6: [11.519759178161621], 7: [11.519749641418457], 8: [11.519759178161621], 9: [11.519762992858887]}",,197
323,0.9466,-1.7619,11.521,10,10,0.0,"{0: 12, 1: 18, 2: 19, 3: 17, 4: 20, 5: 21, 6: 15, 7: 17, 8: 18, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [12], 1: [18], 2: [19], 3: [17], 4: [20], 5: [21], 6: [15], 7: [17], 8: [18], 9: [19]}",11.521,"{0: [11.521419525146484], 1: [11.520755767822266], 2: [11.520785331726074], 3: [11.520721435546875], 4: [11.520755767822266], 5: [11.52077865600586], 6: [11.52074909210205], 7: [11.52077865600586], 8: [11.52079963684082], 9: [11.520769119262695]}",,176
324,1.3176,-1.7619,11.522,10,10,0.0,"{0: 20, 1: 20, 2: 25, 3: 18, 4: 21, 5: 22, 6: 19, 7: 17, 8: 16, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [25], 3: [18], 4: [21], 5: [22], 6: [19], 7: [17], 8: [16], 9: [21]}",11.522,"{0: [11.523130416870117], 1: [11.522286415100098], 2: [11.522237777709961], 3: [11.522296905517578], 4: [11.522276878356934], 5: [11.522237777709961], 6: [11.522247314453125], 7: [11.522298812866211], 8: [11.522237777709961], 9: [11.522276878356934]}",,199
325,1.671,-1.7619,11.524,10,10,0.0,"{0: 21, 1: 16, 2: 22, 3: 16, 4: 19, 5: 22, 6: 19, 7: 15, 8: 19, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [16], 2: [22], 3: [16], 4: [19], 5: [22], 6: [19], 7: [15], 8: [19], 9: [19]}",11.524,"{0: [11.52513599395752], 1: [11.524144172668457], 2: [11.524144172668457], 3: [11.524158477783203], 4: [11.524094581604004], 5: [11.524094581604004], 6: [11.524158477783203], 7: [11.524185180664062], 8: [11.524121284484863], 9: [11.52406120300293]}",,188
326,2.0249,-1.7619,11.526,10,10,0.0,"{0: 16, 1: 14, 2: 17, 3: 18, 4: 19, 5: 17, 6: 23, 7: 19, 8: 18, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [14], 2: [17], 3: [18], 4: [19], 5: [17], 6: [23], 7: [19], 8: [18], 9: [14]}",11.526,"{0: [11.527791023254395], 1: [11.526479721069336], 2: [11.526512145996094], 3: [11.52653694152832], 4: [11.526519775390625], 5: [11.52646255493164], 6: [11.526479721069336], 7: [11.526519775390625], 8: [11.526512145996094], 9: [11.526288032531738]}",,175
327,2.3994,-1.7619,11.529,10,10,0.0,"{0: 20, 1: 16, 2: 17, 3: 17, 4: 13, 5: 16, 6: 18, 7: 15, 8: 15, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [16], 2: [17], 3: [17], 4: [13], 5: [16], 6: [18], 7: [15], 8: [15], 9: [21]}",11.529,"{0: [11.530797958374023], 1: [11.52897834777832], 2: [11.529268264770508], 3: [11.529505729675293], 4: [11.529386520385742], 5: [11.529386520385742], 6: [11.529417991638184], 7: [11.529336929321289], 8: [11.529268264770508], 9: [11.529356956481934]}",,168
328,2.7567,-1.7619,11.532,10,10,0.0,"{0: 22, 1: 13, 2: 21, 3: 20, 4: 22, 5: 18, 6: 15, 7: 21, 8: 19, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [13], 2: [21], 3: [20], 4: [22], 5: [18], 6: [15], 7: [21], 8: [19], 9: [21]}",11.532,"{0: [11.534524917602539], 1: [11.531942367553711], 2: [11.532479286193848], 3: [11.53255844116211], 4: [11.53271484375], 5: [11.53271484375], 6: [11.532581329345703], 7: [11.53271484375], 8: [11.532634735107422], 9: [11.53271484375]}",,192
329,3.1284,-1.7619,11.536,10,10,0.0,"{0: 18, 1: 16, 2: 24, 3: 16, 4: 19, 5: 16, 6: 18, 7: 19, 8: 21, 9: 29}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [16], 2: [24], 3: [16], 4: [19], 5: [16], 6: [18], 7: [19], 8: [21], 9: [29]}",11.536,"{0: [11.538331985473633], 1: [11.536535263061523], 2: [11.536420822143555], 3: [11.536500930786133], 4: [11.536535263061523], 5: [11.536508560180664], 6: [11.536508560180664], 7: [11.536447525024414], 8: [11.536331176757812], 9: [11.536508560180664]}",,196
330,3.496,-1.7619,11.54,10,10,0.0,"{0: 19, 1: 20, 2: 15, 3: 19, 4: 22, 5: 15, 6: 21, 7: 17, 8: 20, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [20], 2: [15], 3: [19], 4: [22], 5: [15], 6: [21], 7: [17], 8: [20], 9: [23]}",11.54,"{0: [11.542797088623047], 1: [11.54075813293457], 2: [11.540668487548828], 3: [11.540668487548828], 4: [11.540699005126953], 5: [11.540699005126953], 6: [11.540668487548828], 7: [11.540668487548828], 8: [11.540599822998047], 9: [11.540668487548828]}",,191
331,3.8588,-1.7619,11.544,10,10,0.0,"{0: 18, 1: 21, 2: 17, 3: 20, 4: 16, 5: 15, 6: 18, 7: 24, 8: 18, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [21], 2: [17], 3: [20], 4: [16], 5: [15], 6: [18], 7: [24], 8: [18], 9: [20]}",11.544,"{0: [11.547693252563477], 1: [11.545241355895996], 2: [11.545350074768066], 3: [11.545232772827148], 4: [11.54520034790039], 5: [11.545339584350586], 6: [11.545241355895996], 7: [11.54538345336914], 8: [11.545241355895996], 9: [11.545350074768066]}",,187
332,4.2181,-1.7619,11.549,10,10,0.0,"{0: 17, 1: 16, 2: 15, 3: 16, 4: 16, 5: 13, 6: 17, 7: 20, 8: 17, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [16], 2: [15], 3: [16], 4: [16], 5: [13], 6: [17], 7: [20], 8: [17], 9: [21]}",11.549,"{0: [11.55292797088623], 1: [11.550548553466797], 2: [11.55008602142334], 3: [11.55029296875], 4: [11.55029296875], 5: [11.549358367919922], 6: [11.550166130065918], 7: [11.55029296875], 8: [11.550247192382812], 9: [11.550174713134766]}",,168
333,4.559,-1.7619,11.554,10,10,0.0,"{0: 13, 1: 21, 2: 25, 3: 16, 4: 24, 5: 22, 6: 21, 7: 19, 8: 22, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [13], 1: [21], 2: [25], 3: [16], 4: [24], 5: [22], 6: [21], 7: [19], 8: [22], 9: [17]}",11.554,"{0: [11.556650161743164], 1: [11.556173324584961], 2: [11.556095123291016], 3: [11.555710792541504], 4: [11.556095123291016], 5: [11.555965423583984], 6: [11.555710792541504], 7: [11.555839538574219], 8: [11.555839538574219], 9: [11.556005477905273]}",,200
334,-5.6006,-2.127,10.055,10,10,0.0,"{0: 20, 1: 10, 2: 7, 3: 7, 4: 13, 5: 10, 6: 10, 7: 8, 8: 11, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [10], 2: [7], 3: [7], 4: [13], 5: [10], 6: [10], 7: [8], 8: [11], 9: [8]}",10.055,"{0: [10.055185317993164], 1: [10.055976867675781], 2: [10.055425643920898], 3: [10.056021690368652], 4: [10.055932998657227], 5: [10.055700302124023], 6: [10.055838584899902], 7: [10.055425643920898], 8: [10.055883407592773], 9: [10.055976867675781]}",,104
335,-5.3251,-2.127,10.05,10,10,0.0,"{0: 25, 1: 19, 2: 21, 3: 21, 4: 24, 5: 22, 6: 19, 7: 20, 8: 21, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [19], 2: [21], 3: [21], 4: [24], 5: [22], 6: [19], 7: [20], 8: [21], 9: [20]}",10.05,"{0: [10.049211502075195], 1: [10.052273750305176], 2: [10.051839828491211], 3: [10.051972389221191], 4: [10.05214786529541], 5: [10.052105903625488], 6: [10.051972389221191], 7: [10.052231788635254], 8: [10.052105903625488], 9: [10.051839828491211]}",,212
336,-4.9612,-2.127,10.045,10,10,0.0,"{0: 17, 1: 18, 2: 15, 3: 21, 4: 14, 5: 20, 6: 18, 7: 21, 8: 20, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [18], 2: [15], 3: [21], 4: [14], 5: [20], 6: [18], 7: [21], 8: [20], 9: [18]}",10.045,"{0: [10.04367446899414], 1: [10.04583740234375], 2: [10.045961380004883], 3: [10.046210289001465], 4: [10.046405792236328], 5: [10.045713424682617], 6: [10.046210289001465], 7: [10.04583740234375], 8: [10.046124458312988], 9: [10.046249389648438]}",,182
337,-4.597,-2.127,10.039,10,10,0.0,"{0: 16, 1: 19, 2: 19, 3: 19, 4: 21, 5: 20, 6: 18, 7: 18, 8: 17, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [19], 2: [19], 3: [19], 4: [21], 5: [20], 6: [18], 7: [18], 8: [17], 9: [17]}",10.039,"{0: [10.038312911987305], 1: [10.040543556213379], 2: [10.04077434539795], 3: [10.04084587097168], 4: [10.040578842163086], 5: [10.040882110595703], 6: [10.040810585021973], 7: [10.040312767028809], 8: [10.040731430053711], 9: [10.040810585021973]}",,184
338,-4.2173,-2.127,10.034,10,10,0.0,"{0: 19, 1: 21, 2: 20, 3: 22, 4: 20, 5: 16, 6: 20, 7: 23, 8: 18, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [21], 2: [20], 3: [22], 4: [20], 5: [16], 6: [20], 7: [23], 8: [18], 9: [21]}",10.034,"{0: [10.033307075500488], 1: [10.035459518432617], 2: [10.035501480102539], 3: [10.035501480102539], 4: [10.035533905029297], 5: [10.035533905029297], 6: [10.035459518432617], 7: [10.035599708557129], 8: [10.035533905029297], 9: [10.035501480102539]}",,200
339,-3.8154,-2.127,10.029,10,10,0.0,"{0: 21, 1: 19, 2: 22, 3: 26, 4: 21, 5: 21, 6: 23, 7: 20, 8: 20, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [19], 2: [22], 3: [26], 4: [21], 5: [21], 6: [23], 7: [20], 8: [20], 9: [23]}",10.029,"{0: [10.028318405151367], 1: [10.030609130859375], 2: [10.030609130859375], 3: [10.030579566955566], 4: [10.030482292175293], 5: [10.030609130859375], 6: [10.030638694763184], 7: [10.030193328857422], 8: [10.030579566955566], 9: [10.030415534973145]}",,216
340,-3.4587,-2.127,10.025,10,10,0.0,"{0: 17, 1: 18, 2: 20, 3: 14, 4: 18, 5: 20, 6: 20, 7: 17, 8: 21, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [18], 2: [20], 3: [14], 4: [18], 5: [20], 6: [20], 7: [17], 8: [21], 9: [18]}",10.025,"{0: [10.024419784545898], 1: [10.026117324829102], 2: [10.026117324829102], 3: [10.026029586791992], 4: [10.02623176574707], 5: [10.026205062866211], 6: [10.026117324829102], 7: [10.02625846862793], 8: [10.026144027709961], 9: [10.026029586791992]}",,183
341,-3.0874,-2.127,10.021,10,10,0.0,"{0: 21, 1: 16, 2: 17, 3: 22, 4: 28, 5: 18, 6: 20, 7: 20, 8: 16, 9: 25}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [16], 2: [17], 3: [22], 4: [28], 5: [18], 6: [20], 7: [20], 8: [16], 9: [25]}",10.021,"{0: [10.020816802978516], 1: [10.02230167388916], 2: [10.022411346435547], 3: [10.022491455078125], 4: [10.022491455078125], 5: [10.022491455078125], 6: [10.022514343261719], 7: [10.022491455078125], 8: [10.022562026977539], 9: [10.022333145141602]}",,203
342,-2.7259,-2.127,10.018,10,10,0.0,"{0: 19, 1: 20, 2: 24, 3: 20, 4: 22, 5: 22, 6: 16, 7: 15, 8: 14, 9: 26}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [20], 2: [24], 3: [20], 4: [22], 5: [22], 6: [16], 7: [15], 8: [14], 9: [26]}",10.018,"{0: [10.017630577087402], 1: [10.019126892089844], 2: [10.019166946411133], 3: [10.019006729125977], 4: [10.01907730102539], 5: [10.018937110900879], 6: [10.019145965576172], 7: [10.019145965576172], 8: [10.019027709960938], 9: [10.019126892089844]}",,198
343,-2.3613,-2.127,10.015,10,10,0.0,"{0: 17, 1: 18, 2: 17, 3: 14, 4: 17, 5: 19, 6: 16, 7: 21, 8: 23, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [18], 2: [17], 3: [14], 4: [17], 5: [19], 6: [16], 7: [21], 8: [23], 9: [23]}",10.015,"{0: [10.014932632446289], 1: [10.016250610351562], 2: [10.016215324401855], 3: [10.015707015991211], 4: [10.016189575195312], 5: [10.016172409057617], 6: [10.016286849975586], 7: [10.016092300415039], 8: [10.016050338745117], 9: [10.016215324401855]}",,185
344,-1.9965,-2.127,10.013,10,10,0.0,"{0: 15, 1: 19, 2: 20, 3: 18, 4: 25, 5: 20, 6: 16, 7: 18, 8: 19, 9: 26}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [19], 2: [20], 3: [18], 4: [25], 5: [20], 6: [16], 7: [18], 8: [19], 9: [26]}",10.013,"{0: [10.012565612792969], 1: [10.013664245605469], 2: [10.013544082641602], 3: [10.013678550720215], 4: [10.013596534729004], 5: [10.013596534729004], 6: [10.013648986816406], 7: [10.013596534729004], 8: [10.013492584228516], 9: [10.013648986816406]}",,196
345,-1.622,-2.127,10.011,10,10,0.0,"{0: 17, 1: 19, 2: 22, 3: 12, 4: 14, 5: 15, 6: 18, 7: 17, 8: 23, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [19], 2: [22], 3: [12], 4: [14], 5: [15], 6: [18], 7: [17], 8: [23], 9: [23]}",10.011,"{0: [10.01069450378418], 1: [10.011533737182617], 2: [10.0114107131958], 3: [10.011209487915039], 4: [10.011521339416504], 5: [10.011497497558594], 6: [10.011509895324707], 7: [10.011275291442871], 8: [10.011453628540039], 9: [10.011509895324707]}",,180
346,-1.2454,-2.127,10.009,10,10,0.0,"{0: 15, 1: 18, 2: 20, 3: 20, 4: 16, 5: 21, 6: 14, 7: 21, 8: 21, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [18], 2: [20], 3: [20], 4: [16], 5: [21], 6: [14], 7: [21], 8: [21], 9: [22]}",10.009,"{0: [10.00900650024414], 1: [10.009742736816406], 2: [10.009760856628418], 3: [10.009674072265625], 4: [10.009614944458008], 5: [10.009742736816406], 6: [10.009708404541016], 7: [10.009708404541016], 8: [10.00975227355957], 9: [10.009708404541016]}",,188
347,-0.8666,-2.127,10.008,10,10,0.0,"{0: 23, 1: 19, 2: 16, 3: 19, 4: 15, 5: 15, 6: 19, 7: 21, 8: 21, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [19], 2: [16], 3: [19], 4: [15], 5: [15], 6: [19], 7: [21], 8: [21], 9: [17]}",10.008,"{0: [10.007926940917969], 1: [10.008392333984375], 2: [10.008329391479492], 3: [10.008356094360352], 4: [10.008386611938477], 5: [10.008316040039062], 6: [10.008392333984375], 7: [10.008380889892578], 8: [10.008367538452148], 9: [10.008380889892578]}",,185
348,-0.5194,-2.127,10.007,10,10,0.0,"{0: 18, 1: 17, 2: 20, 3: 25, 4: 18, 5: 24, 6: 15, 7: 21, 8: 14, 9: 27}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [17], 2: [20], 3: [25], 4: [18], 5: [24], 6: [15], 7: [21], 8: [14], 9: [27]}",10.007,"{0: [10.00723934173584], 1: [10.00751781463623], 2: [10.007514953613281], 3: [10.007511138916016], 4: [10.007500648498535], 5: [10.007511138916016], 6: [10.00749397277832], 7: [10.007511138916016], 8: [10.007500648498535], 9: [10.007511138916016]}",,199
349,-0.1746,-2.127,10.007,10,10,0.0,"{0: 10, 1: 18, 2: 15, 3: 18, 4: 19, 5: 14, 6: 19, 7: 21, 8: 19, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [10], 1: [18], 2: [15], 3: [18], 4: [19], 5: [14], 6: [19], 7: [21], 8: [19], 9: [18]}",10.007,"{0: [10.00693130493164], 1: [10.00703239440918], 2: [10.00703239440918], 3: [10.00703239440918], 4: [10.00703239440918], 5: [10.00703239440918], 6: [10.00703239440918], 7: [10.00703239440918], 8: [10.007024765014648], 9: [10.007034301757812]}",,171
350,-5.5964,-2.4921,10.057,10,10,0.0,"{0: 18, 1: 7, 2: 11, 3: 10, 4: 9, 5: 12, 6: 13, 7: 12, 8: 11, 9: 11}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [7], 2: [11], 3: [10], 4: [9], 5: [12], 6: [13], 7: [12], 8: [11], 9: [11]}",10.057,"{0: [10.057449340820312], 1: [10.058284759521484], 2: [10.058561325073242], 3: [10.058427810668945], 4: [10.058151245117188], 5: [10.058289527893066], 6: [10.058427810668945], 7: [10.058427810668945], 8: [10.058427810668945], 9: [10.058289527893066]}",,114
351,-5.3014,-2.4921,10.052,10,10,0.0,"{0: 18, 1: 20, 2: 16, 3: 18, 4: 17, 5: 22, 6: 23, 7: 21, 8: 16, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [20], 2: [16], 3: [18], 4: [17], 5: [22], 6: [23], 7: [21], 8: [16], 9: [21]}",10.052,"{0: [10.051534652709961], 1: [10.05424690246582], 2: [10.054288864135742], 3: [10.05398178100586], 4: [10.05424690246582], 5: [10.053848266601562], 6: [10.054339408874512], 7: [10.054204940795898], 8: [10.054380416870117], 9: [10.054372787475586]}",,192
352,-4.9501,-2.4921,10.047,10,10,0.0,"{0: 21, 1: 20, 2: 18, 3: 21, 4: 18, 5: 22, 6: 21, 7: 16, 8: 18, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [20], 2: [18], 3: [21], 4: [18], 5: [22], 6: [21], 7: [16], 8: [18], 9: [21]}",10.047,"{0: [10.045902252197266], 1: [10.048543930053711], 2: [10.048543930053711], 3: [10.048380851745605], 4: [10.048504829406738], 5: [10.048504829406738], 6: [10.048504829406738], 7: [10.048504829406738], 8: [10.048418998718262], 9: [10.048504829406738]}",,196
353,-4.587,-2.4921,10.042,10,10,0.0,"{0: 18, 1: 18, 2: 16, 3: 23, 4: 22, 5: 16, 6: 21, 7: 15, 8: 19, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [18], 2: [16], 3: [23], 4: [22], 5: [16], 6: [21], 7: [15], 8: [19], 9: [19]}",10.042,"{0: [10.040849685668945], 1: [10.04323959350586], 2: [10.043000221252441], 3: [10.043008804321289], 4: [10.043275833129883], 5: [10.04323959350586], 6: [10.04323959350586], 7: [10.04323959350586], 8: [10.043347358703613], 9: [10.043045043945312]}",,187
354,-4.2217,-2.4921,10.037,10,10,0.0,"{0: 17, 1: 20, 2: 19, 3: 16, 4: 19, 5: 20, 6: 15, 7: 23, 8: 9, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [20], 2: [19], 3: [16], 4: [19], 5: [20], 6: [15], 7: [23], 8: [9], 9: [20]}",10.037,"{0: [10.035884857177734], 1: [10.038145065307617], 2: [10.038145065307617], 3: [10.03803825378418], 4: [10.038178443908691], 5: [10.038145065307617], 6: [10.038145065307617], 7: [10.038145065307617], 8: [10.037818908691406], 9: [10.038145065307617]}",,178
355,-3.8562,-2.4921,10.032,10,10,0.0,"{0: 23, 1: 21, 2: 19, 3: 22, 4: 15, 5: 22, 6: 19, 7: 22, 8: 20, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [21], 2: [19], 3: [22], 4: [15], 5: [22], 6: [19], 7: [22], 8: [20], 9: [18]}",10.032,"{0: [10.031379699707031], 1: [10.033403396606445], 2: [10.033275604248047], 3: [10.03347110748291], 4: [10.03347110748291], 5: [10.033590316772461], 6: [10.033306121826172], 7: [10.033500671386719], 8: [10.03347110748291], 9: [10.033373832702637]}",,201
356,-3.4974,-2.4921,10.028,10,10,0.0,"{0: 17, 1: 18, 2: 19, 3: 20, 4: 17, 5: 19, 6: 19, 7: 20, 8: 19, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [18], 2: [19], 3: [20], 4: [17], 5: [19], 6: [19], 7: [20], 8: [19], 9: [23]}",10.028,"{0: [10.027433395385742], 1: [10.029268264770508], 2: [10.029180526733398], 3: [10.029233932495117], 4: [10.029180526733398], 5: [10.029294967651367], 6: [10.029180526733398], 7: [10.029268264770508], 8: [10.029117584228516], 9: [10.029268264770508]}",,191
357,-3.1454,-2.4921,10.025,10,10,0.0,"{0: 23, 1: 19, 2: 19, 3: 21, 4: 20, 5: 19, 6: 20, 7: 19, 8: 13, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [19], 2: [19], 3: [21], 4: [20], 5: [19], 6: [20], 7: [19], 8: [13], 9: [20]}",10.025,"{0: [10.023904800415039], 1: [10.025527954101562], 2: [10.025496482849121], 3: [10.02560806274414], 4: [10.02560806274414], 5: [10.025447845458984], 6: [10.02560806274414], 7: [10.02560043334961], 8: [10.025527954101562], 9: [10.025527954101562]}",,193
358,-2.7706,-2.4921,10.021,10,10,0.0,"{0: 21, 1: 17, 2: 22, 3: 10, 4: 21, 5: 22, 6: 18, 7: 23, 8: 12, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [17], 2: [22], 3: [10], 4: [21], 5: [22], 6: [18], 7: [23], 8: [12], 9: [20]}",10.021,"{0: [10.020721435546875], 1: [10.022253036499023], 2: [10.022232055664062], 3: [10.022253036499023], 4: [10.022232055664062], 5: [10.022201538085938], 6: [10.022253036499023], 7: [10.022232055664062], 8: [10.022089004516602], 9: [10.022253036499023]}",,186
359,-2.4134,-2.4921,10.018,10,10,0.0,"{0: 21, 1: 22, 2: 14, 3: 14, 4: 21, 5: 15, 6: 15, 7: 24, 8: 20, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [22], 2: [14], 3: [14], 4: [21], 5: [15], 6: [15], 7: [24], 8: [20], 9: [15]}",10.018,"{0: [10.01795482635498], 1: [10.019145011901855], 2: [10.019208908081055], 3: [10.019264221191406], 4: [10.019208908081055], 5: [10.019227027893066], 6: [10.019145011901855], 7: [10.019227027893066], 8: [10.019208908081055], 9: [10.019145011901855]}",,181
360,-2.0702,-2.4921,10.016,10,10,0.0,"{0: 18, 1: 20, 2: 18, 3: 21, 4: 18, 5: 19, 6: 21, 7: 22, 8: 17, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [20], 2: [18], 3: [21], 4: [18], 5: [19], 6: [21], 7: [22], 8: [17], 9: [17]}",10.016,"{0: [10.015607833862305], 1: [10.01664924621582], 2: [10.016517639160156], 3: [10.01664924621582], 4: [10.01664924621582], 5: [10.016679763793945], 6: [10.016664505004883], 7: [10.01654052734375], 8: [10.016571044921875], 9: [10.016664505004883]}",,191
361,-1.7016,-2.4921,10.014,10,10,0.0,"{0: 15, 1: 22, 2: 24, 3: 20, 4: 23, 5: 22, 6: 24, 7: 20, 8: 19, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [22], 2: [24], 3: [20], 4: [23], 5: [22], 6: [24], 7: [20], 8: [19], 9: [18]}",10.014,"{0: [10.013599395751953], 1: [10.014402389526367], 2: [10.01433277130127], 3: [10.014480590820312], 4: [10.014422416687012], 5: [10.014492988586426], 6: [10.0144681930542], 7: [10.01433277130127], 8: [10.014480590820312], 9: [10.014434814453125]}",,207
